idx,rel_path,in_path,out_path,orig_fs,used_fs,channel_idx,env_file,range_m,src_z,rcv_z,Npaths,power_db
361,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg002.wav,16000,16000,103,env_089_deep_channel_H1000_R500_sand.arr,500.00,100.00,10.00,2,2.974
362,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg003.wav,16000,16000,82,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.477
363,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg004.wav,16000,16000,87,env_070_winter_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
364,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg005.wav,16000,16000,45,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,1.533
365,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg006.wav,16000,16000,67,env_057_winter_shallow_H200_R500_sand.arr,500.00,100.00,10.00,2,2.599
366,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg007.wav,16000,16000,86,env_070_winter_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
367,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg008.wav,16000,16000,23,env_021_munk_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
368,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg009.wav,16000,16000,78,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.295
369,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg010.wav,16000,16000,7,env_011_munk_H200_R2000_sand.arr,2000.00,100.00,10.00,2,1.356
370,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg011.wav,16000,16000,103,env_089_deep_channel_H1000_R500_sand.arr,500.00,100.00,10.00,2,2.974
371,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg012.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg012.wav,16000,16000,55,env_045_summer_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,0.062
372,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg013.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg013.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg013.wav,16000,16000,59,env_046_summer_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,4,2.160
373,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg014.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg014.wav,16000,16000,119,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,3,1.627
374,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg015.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg015.wav,16000,16000,98,env_082_deep_channel_H200_R500_mud.arr,500.00,100.00,10.00,2,2.976
375,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg016.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg016.wav,16000,16000,69,env_059_winter_shallow_H200_R2000_sand.arr,2000.00,100.00,10.00,2,2.286
376,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg017.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg017.wav,16000,16000,104,env_090_deep_channel_H1000_R500_mud.arr,500.00,100.00,10.00,2,2.974
377,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg018.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg018.wav,16000,16000,25,env_021_munk_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,1.923
378,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg019.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg019.wav,16000,16000,70,env_060_winter_shallow_H200_R2000_mud.arr,2000.00,100.00,10.00,2,2.286
379,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg020.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg020.wav,16000,16000,36,env_026_summer_shallow_H50_R500_mud.arr,500.00,49.00,10.00,2,2.814
380,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg021.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg021.wav,16000,16000,30,env_022_munk_H1000_R5000_mud.arr,5000.00,100.00,10.00,3,2.541
381,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg022.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg022.wav,16000,16000,2,env_002_munk_H50_R500_mud.arr,500.00,49.00,10.00,2,2.990
382,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg023.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg023.wav,16000,16000,33,env_024_munk_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
383,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg024.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg024.wav,16000,16000,82,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.477
384,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg025.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg025.wav,16000,16000,103,env_089_deep_channel_H1000_R500_sand.arr,500.00,100.00,10.00,2,2.974
385,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg026.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg026.wav,16000,16000,119,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,3,1.627
386,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg027.wav,16000,16000,49,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.989
387,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg028.wav,16000,16000,112,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.986
388,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg029.wav,16000,16000,132,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
389,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg030.wav,16000,16000,54,env_044_summer_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.989
390,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg031.wav,16000,16000,88,env_070_winter_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
391,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg032.wav,16000,16000,21,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.968
392,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg033.wav,16000,16000,60,env_046_summer_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,1.266
393,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg034.wav,16000,16000,88,env_070_winter_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
394,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg035.wav,16000,16000,92,env_076_deep_channel_H50_R2000_mud.arr,2000.00,49.00,10.00,3,2.754
395,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg036.wav,16000,16000,65,env_049_winter_shallow_H50_R500_sand.arr,500.00,49.00,10.00,2,2.559
396,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg037.wav,16000,16000,34,env_024_munk_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
397,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg038.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg038.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg038.wav,16000,16000,127,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
398,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg039.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg039.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg039.wav,16000,16000,66,env_050_winter_shallow_H50_R500_mud.arr,500.00,49.00,10.00,2,2.559
399,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg040.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg040.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg040.wav,16000,16000,76,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.929
400,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg041.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg041.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg041.wav,16000,16000,122,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,1.322
401,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg042.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg042.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg042.wav,16000,16000,51,env_044_summer_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.836
402,train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg043.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg043.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id18_seg043.wav,16000,16000,65,env_049_winter_shallow_H50_R500_sand.arr,500.00,49.00,10.00,2,2.559
403,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg044.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg044.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg044.wav,16000,16000,73,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.295
404,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg045.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg045.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg045.wav,16000,16000,1,env_001_munk_H50_R500_sand.arr,500.00,49.00,10.00,2,2.990
405,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg046.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg046.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg046.wav,16000,16000,110,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.575
406,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg047.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg047.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg047.wav,16000,16000,56,env_045_summer_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,4,2.160
407,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg048.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg048.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg048.wav,16000,16000,114,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.985
408,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg049.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg049.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg049.wav,16000,16000,17,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.981
409,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg050.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg050.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg050.wav,16000,16000,93,env_077_deep_channel_H50_R5000_sand.arr,5000.00,49.00,10.00,2,0.775
410,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg051.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg051.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg051.wav,16000,16000,119,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,3,1.627
411,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg052.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg052.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg052.wav,16000,16000,77,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.477
412,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg053.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg053.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg053.wav,16000,16000,97,env_081_deep_channel_H200_R500_sand.arr,500.00,100.00,10.00,2,2.976
413,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg054.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg054.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg054.wav,16000,16000,63,env_048_summer_shallow_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
414,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg055.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg055.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg055.wav,16000,16000,64,env_048_summer_shallow_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
415,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg056.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg056.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg056.wav,16000,16000,95,env_079_deep_channel_H50_R10000_sand.arr,10000.00,49.00,10.00,1,0.000
416,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg057.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg057.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg057.wav,16000,16000,64,env_048_summer_shallow_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
417,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg058.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg058.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg058.wav,16000,16000,87,env_070_winter_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
418,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg059.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg059.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg059.wav,16000,16000,106,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.976
419,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg060.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg060.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg060.wav,16000,16000,45,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,1.533
420,train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg061.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg061.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\train\ClassD\ro_ro\train_ClassD_ro_ro_id19_seg061.wav,16000,16000,63,env_048_summer_shallow_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
